super_epoch,variant_order,variant_epochs_cumulative,optimizer_steps_cumulative,updates_per_super_epoch,mean_train_loss,validation_check,validation_checks_cumulative,mean_val_filtered_MRR,best_mean_val_filtered_MRR,cycle_seconds,batches_no_changes,train_loss_no_changes,batches_all_inverse_edges,train_loss_all_inverse_edges,batches_universal_edges,train_loss_universal_edges,val_raw_MRR_no_changes,val_filtered_MRR_no_changes,val_Hits@1_no_changes,val_Hits@3_no_changes,val_Hits@10_no_changes,val_accuracy_no_changes,val_precision_no_changes,val_recall_no_changes,val_macro_f1_no_changes,val_raw_MRR_all_inverse_edges,val_filtered_MRR_all_inverse_edges,val_Hits@1_all_inverse_edges,val_Hits@3_all_inverse_edges,val_Hits@10_all_inverse_edges,val_accuracy_all_inverse_edges,val_precision_all_inverse_edges,val_recall_all_inverse_edges,val_macro_f1_all_inverse_edges,val_raw_MRR_universal_edges,val_filtered_MRR_universal_edges,val_Hits@1_universal_edges,val_Hits@3_universal_edges,val_Hits@10_universal_edges,val_accuracy_universal_edges,val_precision_universal_edges,val_recall_universal_edges,val_macro_f1_universal_edges
300,"no_changes,all_inverse_edges,universal_edges",900,900,3,0.06619340802232425,1,30,0.28131233155727386,0.3096594214439392,20.15629205922596,1,0.02497647888958454,1,0.01874588616192341,1,0.15485785901546478,0.21035048365592957,0.2821452021598816,0.21951219512195122,0.3167435728411338,0.39897824653922215,0.9880310726795662,0.8924503034181517,0.7614930784442979,0.8133009310193526,0.23454104363918304,0.31340694427490234,0.2524719841793013,0.3501977587343441,0.4195781147000659,0.9885222381635581,0.9023430550017624,0.7675576796308503,0.8208226524825935,0.19618095457553864,0.24838484823703766,0.18309162821357944,0.2752142386288728,0.3793671720500989,0.98776610182636,0.8798918548456839,0.7671720500988793,0.8132815680934822
301,"universal_edges,no_changes,all_inverse_edges",903,903,3,0.04258254915475845,0,30,,0.3096594214439392,4.6897839398588985,1,0.02143409103155136,1,0.014672510325908661,1,0.09164104610681534,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,"all_inverse_edges,universal_edges,no_changes",906,906,3,0.09538974550863107,0,30,,0.3096594214439392,4.675249892054126,1,0.019744576886296272,1,0.015874776989221573,1,0.25054988265037537,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,"all_inverse_edges,universal_edges,no_changes",909,909,3,0.08874460123479366,0,30,,0.3096594214439392,4.676615115022287,1,0.01895386166870594,1,0.016214564442634583,1,0.23106537759304047,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,"all_inverse_edges,no_changes,universal_edges",912,912,3,0.13425155418614546,0,30,,0.3096594214439392,4.679599731927738,1,0.01930108480155468,1,0.16044197976589203,1,0.22301159799098969,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,"universal_edges,no_changes,all_inverse_edges",915,915,3,0.17444426752626896,0,30,,0.3096594214439392,4.687613922869787,1,0.32230061292648315,1,0.024036793038249016,1,0.1769953966140747,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,"no_changes,all_inverse_edges,universal_edges",918,918,3,0.21779852484663328,0,30,,0.3096594214439392,4.680345828877762,1,0.31395551562309265,1,0.019974779337644577,1,0.3194652795791626,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,"universal_edges,no_changes,all_inverse_edges",921,921,3,0.043202209596832596,0,30,,0.3096594214439392,4.667421004967764,1,0.023862723261117935,1,0.02548268996179104,1,0.0802612155675888,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,"no_changes,universal_edges,all_inverse_edges",924,924,3,0.13105385998884836,0,30,,0.3096594214439392,4.675794434035197,1,0.028018493205308914,1,0.02896806225180626,1,0.33617502450942993,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,"universal_edges,no_changes,all_inverse_edges",927,927,3,0.14742166300614676,0,30,,0.3096594214439392,4.676133187953383,1,0.027969298884272575,1,0.018343763425946236,1,0.39595192670822144,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,"all_inverse_edges,no_changes,universal_edges",930,930,3,0.07676356099545956,1,31,0.2550617977976799,0.3096594214439392,20.19343303120695,1,0.024349285289645195,1,0.01588677242398262,1,0.19005462527275085,0.2223503440618515,0.3068538308143616,0.251977587343441,0.3383322346736981,0.4037574159525379,0.9878113407525172,0.8823021582571906,0.7657415952537904,0.8130808086223309,0.24080103635787964,0.336905300617218,0.2854317732366513,0.36552406064601184,0.4253460777851022,0.9883348197551928,0.8935458609735518,0.7708536585365854,0.820385701029263,0.10221656411886215,0.12142626196146011,0.056361239288068556,0.13299274884640738,0.2628543177323665,0.9835136427675882,0.7864578974394991,0.7797000659195781,0.7830363563154991
311,"all_inverse_edges,universal_edges,no_changes",933,933,3,0.09820806855956714,0,31,,0.3096594214439392,4.68695481098257,1,0.021160747855901718,1,0.13701187074184418,1,0.1364515870809555,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,"no_changes,universal_edges,all_inverse_edges",936,936,3,0.06026993443568548,0,31,,0.3096594214439392,4.685607796069235,1,0.02068045362830162,1,0.0158853642642498,1,0.144243985414505,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,"no_changes,all_inverse_edges,universal_edges",939,939,3,0.04981727836032709,0,31,,0.3096594214439392,4.6959635249804705,1,0.01903410442173481,1,0.014771249145269394,1,0.11564648151397705,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,"universal_edges,all_inverse_edges,no_changes",942,942,3,0.11686843850960334,0,31,,0.3096594214439392,4.688389130868018,1,0.017796222120523453,1,0.013412836007773876,1,0.3193962574005127,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,"universal_edges,no_changes,all_inverse_edges",945,945,3,0.04585793986916542,0,31,,0.3096594214439392,4.678573612123728,1,0.01618880033493042,1,0.011412795633077621,1,0.10997222363948822,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,"universal_edges,no_changes,all_inverse_edges",948,948,3,0.0402059822032849,0,31,,0.3096594214439392,4.689708717865869,1,0.0161263570189476,1,0.011065742000937462,1,0.09342584758996964,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,"no_changes,all_inverse_edges,universal_edges",951,951,3,0.0379709896321098,0,31,,0.3096594214439392,4.68250769819133,1,0.01521031092852354,1,0.010509531944990158,1,0.0881931260228157,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,"no_changes,all_inverse_edges,universal_edges",954,954,3,0.07264748929689328,0,31,,0.3096594214439392,4.678073053015396,1,0.014071873389184475,1,0.126321479678154,1,0.07754911482334137,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,"no_changes,all_inverse_edges,universal_edges",957,957,3,0.03332185931503773,0,31,,0.3096594214439392,4.679788141977042,1,0.014340567402541637,1,0.014114703051745892,1,0.07151030749082565,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,"no_changes,all_inverse_edges,universal_edges",960,960,3,0.033225439178446926,1,32,0.3193409542242686,0.3193409542242686,20.26516766892746,1,0.016330186277627945,1,0.013959038071334362,1,0.06938709318637848,0.22824770212173462,0.3189021050930023,0.264502307185234,0.35299934080421885,0.41216216216216217,0.9879405948272519,0.8908261302468374,0.7601549110085695,0.8118161882988049,0.25273212790489197,0.35581323504447937,0.31048121292023734,0.3783783783783784,0.4327620303230059,0.9883089689402459,0.8929184798561045,0.7706789716545814,0.8200569225031047,0.21350644528865814,0.2833075225353241,0.2148978246539222,0.32481872116018456,0.4077125906394199,0.9881861775692479,0.8854085027613602,0.7754614370468029,0.8208882681706458
321,"universal_edges,all_inverse_edges,no_changes",963,963,3,0.030969545245170593,0,32,,0.3193409542242686,4.681904183933511,1,0.014811892062425613,1,0.011443298310041428,1,0.06665344536304474,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,"universal_edges,no_changes,all_inverse_edges",966,966,3,0.029216202596823376,0,32,,0.3193409542242686,4.679808102082461,1,0.013778820633888245,1,0.010774694383144379,1,0.0630950927734375,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,"universal_edges,no_changes,all_inverse_edges",969,969,3,0.028810493958493073,0,32,,0.3193409542242686,4.686820450937375,1,0.012804749421775341,1,0.009873790666460991,1,0.06375294178724289,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,"all_inverse_edges,universal_edges,no_changes",972,972,3,0.028394500104089577,0,32,,0.3193409542242686,4.679985544877127,1,0.011428921483457088,1,0.009034685790538788,1,0.06471989303827286,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,"no_changes,universal_edges,all_inverse_edges",975,975,3,0.13225087088843188,0,32,,0.3193409542242686,4.682462279917672,1,0.3231624662876129,1,0.010110707953572273,1,0.06347943842411041,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,"no_changes,all_inverse_edges,universal_edges",978,978,3,0.12705722202857336,0,32,,0.3193409542242686,4.684464036952704,1,0.306522935628891,1,0.011167503893375397,1,0.06348122656345367,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,"all_inverse_edges,no_changes,universal_edges",981,981,3,0.20629610617955527,0,32,,0.3193409542242686,4.673452920047566,1,0.307828426361084,1,0.1168094277381897,1,0.1942504644393921,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,"all_inverse_edges,no_changes,universal_edges",984,984,3,0.06334476731717587,0,32,,0.3193409542242686,4.678724986035377,1,0.015085944905877113,1,0.10871817916631699,1,0.0662301778793335,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,"no_changes,universal_edges,all_inverse_edges",987,987,3,0.1250135482599338,0,32,,0.3193409542242686,4.673584517091513,1,0.3018690347671509,1,0.011645345017313957,1,0.06152626499533653,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,"all_inverse_edges,universal_edges,no_changes",990,990,3,0.028324326500296593,1,33,0.3277090787887573,0.3277090787887573,20.26417060010135,1,0.014830420725047588,1,0.01027460303157568,1,0.05986795574426651,0.23451964557170868,0.33313366770744324,0.2811470006591958,0.36651285431773234,0.41875411997363216,0.988205565680458,0.8990808854300254,0.7602900461437047,0.8144664716553465,0.2535344362258911,0.36062556505203247,0.3152603823335531,0.38414634146341464,0.4358932102834542,0.9890651052774438,0.9223223924032413,0.7658965062623599,0.8256195874768814,0.21640662848949432,0.28936800360679626,0.22231377719182596,0.3328938694792353,0.4124917600527357,0.9886191787196091,0.9033896049081012,0.7697066578773896,0.8227166364700487
331,"no_changes,universal_edges,all_inverse_edges",993,993,3,0.06401379654804866,0,33,,0.3277090787887573,4.688048325013369,1,0.014113465324044228,1,0.011952443048357964,1,0.16597548127174377,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,"no_changes,all_inverse_edges,universal_edges",996,996,3,0.0293710899228851,0,33,,0.3277090787887573,4.678750040009618,1,0.011349144391715527,1,0.010800156742334366,1,0.06596396863460541,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,"universal_edges,all_inverse_edges,no_changes",999,999,3,0.1575542138889432,0,33,,0.3277090787887573,4.6879740881267935,1,0.3027585744857788,1,0.012349306605756283,1,0.1575547605752945,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,"no_changes,universal_edges,all_inverse_edges",1002,1002,3,0.03112044557929039,0,33,,0.3277090787887573,4.6842612938489765,1,0.012651867233216763,1,0.011363414116203785,1,0.06934605538845062,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,"no_changes,universal_edges,all_inverse_edges",1005,1005,3,0.06245184286187092,0,33,,0.3277090787887573,4.682703213999048,1,0.014249824918806553,1,0.010251970961689949,1,0.16285373270511627,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,"all_inverse_edges,no_changes,universal_edges",1008,1008,3,0.13512577985723814,0,33,,0.3277090787887573,4.683994072955102,1,0.2983117997646332,1,0.010226476937532425,1,0.0968390628695488,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,"all_inverse_edges,universal_edges,no_changes",1011,1011,3,0.06039122802515825,0,33,,0.3277090787887573,4.678153885062784,1,0.013462389819324017,1,0.01082905288785696,1,0.15688224136829376,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,"no_changes,all_inverse_edges,universal_edges",1014,1014,3,0.12845610734075308,0,33,,0.3277090787887573,4.679225381929427,1,0.29598313570022583,1,0.009816405363380909,1,0.0795687809586525,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,"no_changes,universal_edges,all_inverse_edges",1017,1017,3,0.05826979875564575,0,33,,0.3277090787887573,4.679499916965142,1,0.012062440626323223,1,0.01019227970391512,1,0.1525546759366989,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,"universal_edges,all_inverse_edges,no_changes",1020,1020,3,0.05838864048322042,1,34,0.32535112897555035,0.3277090787887573,20.211884116055444,1,0.012141436338424683,1,0.008800879120826721,1,0.15422360599040985,0.22990821301937103,0.3249962329864502,0.2701054713249835,0.35893210283454186,0.4174357284113382,0.9885480889785051,0.9139149237825185,0.7570731707317073,0.8164220816565677,0.25300222635269165,0.35830026865005493,0.3108108108108108,0.3823335530652604,0.4386947923533289,0.9892202101671255,0.9299309280238612,0.7641990771259064,0.8265001683369031,0.21837690472602844,0.2927568852901459,0.22445616348055372,0.33272907053394857,0.41381015161502965,0.9886902684607132,0.9025587958872965,0.772972972972973,0.8248134645054415
341,"all_inverse_edges,universal_edges,no_changes",1023,1023,3,0.1310124984011054,0,34,,0.3277090787887573,4.680493607884273,1,0.29960501194000244,1,0.008628484793007374,1,0.0848039984703064,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,"universal_edges,all_inverse_edges,no_changes",1026,1026,3,0.027986128504077595,0,34,,0.3277090787887573,4.6868963309098035,1,0.012627587653696537,1,0.009034366346895695,1,0.06229643151164055,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,"all_inverse_edges,no_changes,universal_edges",1029,1029,3,0.06546399680276711,0,34,,0.3277090787887573,4.67962872190401,1,0.012303780764341354,1,0.009302118793129921,1,0.17478609085083008,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,"universal_edges,no_changes,all_inverse_edges",1032,1032,3,0.12523381474117437,0,34,,0.3277090787887573,4.674951235996559,1,0.29741618037223816,1,0.010326297953724861,1,0.06795896589756012,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,"no_changes,universal_edges,all_inverse_edges",1035,1035,3,0.21149723387012878,0,34,,0.3277090787887573,4.684108753921464,1,0.29289063811302185,1,0.010778267867863178,1,0.33082279562950134,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,"no_changes,all_inverse_edges,universal_edges",1038,1038,3,0.17246758534262577,0,34,,0.3277090787887573,4.684426065068692,1,0.2969631850719452,1,0.009373235516250134,1,0.211066335439682,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,"all_inverse_edges,universal_edges,no_changes",1041,1041,3,0.0555011872202158,0,34,,0.3277090787887573,4.681090452009812,1,0.014484040439128876,1,0.010151570662856102,1,0.14186795055866241,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,"no_changes,all_inverse_edges,universal_edges",1044,1044,3,0.05119389078269402,0,34,,0.3277090787887573,4.676875923061743,1,0.012876611202955246,1,0.010870051570236683,1,0.12983500957489014,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,"all_inverse_edges,no_changes,universal_edges",1047,1047,3,0.0822388930246234,0,34,,0.3277090787887573,4.695356996031478,1,0.013437251560389996,1,0.009396156296133995,1,0.2238832712173462,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,"all_inverse_edges,universal_edges,no_changes",1050,1050,3,0.051696887550254665,1,35,0.3331972658634186,0.3331972658634186,20.22676799003966,1,0.013614997267723083,1,0.010991099290549755,1,0.13048456609249115,0.2290581613779068,0.32509535551071167,0.2727422544495715,0.3581081081081081,0.4136453526697429,0.9876885493815193,0.881976548768715,0.761641397495056,0.8100692412666122,0.25264671444892883,0.3608265221118927,0.31657877389584704,0.3852999340804219,0.43704680290046144,0.9882831181252989,0.898039681771681,0.7640441661173369,0.8169110872364783,0.22968679666519165,0.31366991996765137,0.259228740936058,0.34179301252471983,0.40837178642056693,0.9857626636679722,0.8259510314939683,0.7787475280158207,0.8004132475481182
351,"all_inverse_edges,universal_edges,no_changes",1053,1053,3,0.04386922065168619,0,35,,0.3331972658634186,4.6834281699266285,1,0.012343577109277248,1,0.010222773998975754,1,0.10904131084680557,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,"all_inverse_edges,no_changes,universal_edges",1056,1056,3,0.034265048491458096,0,35,,0.3331972658634186,4.681139538995922,1,0.01208073366433382,1,0.009586157277226448,1,0.08112825453281403,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,"no_changes,universal_edges,all_inverse_edges",1059,1059,3,0.13139043003320694,0,35,,0.3331972658634186,4.672478352906182,1,0.314185231924057,1,0.009566381573677063,1,0.07041967660188675,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,"no_changes,all_inverse_edges,universal_edges",1062,1062,3,0.03457265937079986,0,35,,0.3331972658634186,4.6777306091971695,1,0.01649334654211998,1,0.011029086075723171,1,0.07619554549455643,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,"no_changes,all_inverse_edges,universal_edges",1065,1065,3,0.031859065095583596,0,35,,0.3331972658634186,4.686998437158763,1,0.01981372758746147,1,0.010185707360506058,1,0.06557776033878326,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,"universal_edges,no_changes,all_inverse_edges",1068,1068,3,0.1263843746855855,0,35,,0.3331972658634186,4.684526890981942,1,0.3064258098602295,1,0.010326339863240719,1,0.062400974333286285,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,"no_changes,all_inverse_edges,universal_edges",1071,1071,3,0.15984424203634262,0,35,,0.3331972658634186,4.678536422085017,1,0.29521408677101135,1,0.11656538397073746,1,0.06775325536727905,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,"no_changes,all_inverse_edges,universal_edges",1074,1074,3,0.03192569687962532,0,35,,0.3331972658634186,4.680197965120897,1,0.01574750430881977,1,0.014935316517949104,1,0.06509426981210709,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,"all_inverse_edges,no_changes,universal_edges",1077,1077,3,0.12475824356079102,0,35,,0.3331972658634186,4.683758870931342,1,0.29608145356178284,1,0.01548910140991211,1,0.0627041757106781,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,"all_inverse_edges,no_changes,universal_edges",1080,1080,3,0.02966772299259901,1,36,0.3351641396681468,0.3351641396681468,20.269106610910967,1,0.01476050540804863,1,0.012398061342537403,1,0.061844602227211,0.22862355411052704,0.32774075865745544,0.27389584706657877,0.3597560975609756,0.4189189189189189,0.988599790608399,0.9153550670662465,0.7574225444957152,0.8171040949804314,0.25034278631210327,0.3590422570705414,0.3121292023731048,0.38348714568226766,0.4378707976268952,0.9890651052774438,0.9201490353468923,0.7678345418589321,0.8264507085446589,0.2331121861934662,0.3187094032764435,0.263843111404087,0.34904416611733685,0.4161173368490442,0.9886191787196091,0.9008234831748405,0.7724522083058668,0.8238828081603
361,"no_changes,universal_edges,all_inverse_edges",1083,1083,3,0.026017462213834126,0,36,,0.3351641396681468,4.679066972108558,1,0.011021384969353676,1,0.010346805676817894,1,0.05668419599533081,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,"all_inverse_edges,universal_edges,no_changes",1086,1086,3,0.0254774143298467,0,36,,0.3351641396681468,4.682468757964671,1,0.01174509059637785,1,0.008945786394178867,1,0.05574136599898338,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,"all_inverse_edges,universal_edges,no_changes",1089,1089,3,0.056739152098695435,0,36,,0.3351641396681468,4.679167045978829,1,0.010869165882468224,1,0.10332431644201279,1,0.0560239739716053,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,"universal_edges,no_changes,all_inverse_edges",1092,1092,3,0.06414418698598941,0,36,,0.3351641396681468,4.68229340412654,1,0.011450067162513733,1,0.011479579843580723,1,0.16950291395187378,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,"all_inverse_edges,no_changes,universal_edges",1095,1095,3,0.12141527359684308,0,36,,0.3351641396681468,4.6762210538145155,1,0.29282402992248535,1,0.010284185409545898,1,0.061137605458498,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,"no_changes,all_inverse_edges,universal_edges",1098,1098,3,0.05725211029251417,0,36,,0.3351641396681468,4.685089841019362,1,0.010720279067754745,1,0.1050010696053505,1,0.056034982204437256,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,"universal_edges,all_inverse_edges,no_changes",1101,1101,3,0.027112216378251713,0,36,,0.3351641396681468,4.677241740049794,1,0.013027234002947807,1,0.01600566878914833,1,0.052303746342659,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,"universal_edges,no_changes,all_inverse_edges",1104,1104,3,0.05754197792460521,0,36,,0.3351641396681468,4.677148205926642,1,0.01093417126685381,1,0.10457808524370193,1,0.05711367726325989,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,"no_changes,all_inverse_edges,universal_edges",1107,1107,3,0.030413602168361347,0,36,,0.3351641396681468,4.683648915961385,1,0.010653314180672169,1,0.010600813664495945,1,0.06998667865991592,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,"all_inverse_edges,no_changes,universal_edges",1110,1110,3,0.02802881474296252,1,37,0.3422599534193675,0.3422599534193675,20.221966066863388,1,0.010307804681360722,1,0.008389937691390514,1,0.06538870185613632,0.233043372631073,0.33539798855781555,0.28625576796308505,0.36288727752142386,0.4220500988793672,0.98869673116445,0.9165773163503621,0.7594100197758735,0.8189864473558441,0.2538246810436249,0.36851996183395386,0.32580751483190507,0.38859591298615687,0.4418259723137772,0.9890715679811806,0.927269020880072,0.7618622280817402,0.8239304205245195,0.23327133059501648,0.322861909866333,0.2668094924192485,0.35299934080421885,0.4210613052076467,0.9887613582018173,0.9052232590453806,0.772524719841793,0.8253396354830682
371,"universal_edges,all_inverse_edges,no_changes",1113,1113,3,0.06064383188883463,0,37,,0.3422599534193675,4.6816211610566825,1,0.010413371957838535,1,0.011132112704217434,1,0.16038601100444794,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,"universal_edges,no_changes,all_inverse_edges",1116,1116,3,0.02477958674232165,0,37,,0.3422599534193675,4.6793256010860205,1,0.010626031085848808,1,0.008978614583611488,1,0.054734114557504654,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,"no_changes,universal_edges,all_inverse_edges",1119,1119,3,0.12417728857447703,0,37,,0.3422599534193675,4.677439660066739,1,0.29589641094207764,1,0.010634799487888813,1,0.06600065529346466,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,"no_changes,universal_edges,all_inverse_edges",1122,1122,3,0.12048510772486527,0,37,,0.3422599534193675,4.687609075801447,1,0.29067012667655945,1,0.01024688221514225,1,0.060538314282894135,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,"all_inverse_edges,universal_edges,no_changes",1125,1125,3,0.02680788344393174,0,37,,0.3422599534193675,4.683853287016973,1,0.011046486906707287,1,0.008651139214634895,1,0.06072602421045303,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,"universal_edges,all_inverse_edges,no_changes",1128,1128,3,0.1831906015674273,0,37,,0.3422599534193675,4.683037464041263,1,0.2923339009284973,1,0.10299433022737503,1,0.1542435735464096,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,"no_changes,all_inverse_edges,universal_edges",1131,1131,3,0.03258780979861816,0,37,,0.3422599534193675,4.6786929129157215,1,0.010156086646020412,1,0.011080686002969742,1,0.07652665674686432,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,"universal_edges,no_changes,all_inverse_edges",1134,1134,3,0.15173026267439127,0,37,,0.3422599534193675,4.676525286864489,1,0.2945539355278015,1,0.011913116089999676,1,0.14872373640537262,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,"no_changes,universal_edges,all_inverse_edges",1137,1137,3,0.06140471063554287,0,37,,0.3422599534193675,4.668787545990199,1,0.011992963962256908,1,0.008306129835546017,1,0.16391503810882568,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,"no_changes,universal_edges,all_inverse_edges",1140,1140,3,0.05701296248783668,1,38,0.34046029051144916,0.3422599534193675,20.17768136993982,1,0.011170036159455776,1,0.009243041276931763,1,0.1506258100271225,0.23138977587223053,0.33484452962875366,0.28394858272907053,0.3640408701384311,0.41875411997363216,0.9889293884989724,0.9248263970299804,0.7595286750164799,0.8214236532328976,0.25354713201522827,0.3673442006111145,0.3230059327620303,0.38941990771259066,0.4434739617666447,0.9894399420941745,0.9306413365552095,0.770286750164799,0.831395285997685,0.23181158304214478,0.31919214129447937,0.2595583388266315,0.3498681608437706,0.4245220830586684,0.989110344203601,0.9119717524383646,0.7770632827949902,0.8307632465721506
381,"no_changes,universal_edges,all_inverse_edges",1143,1143,3,0.028995699249207973,0,38,,0.3422599534193675,4.68950621294789,1,0.010171949863433838,1,0.010448847897350788,1,0.0663662999868393,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,"no_changes,all_inverse_edges,universal_edges",1146,1146,3,0.056679065649708114,0,38,,0.3422599534193675,4.680661421036348,1,0.010253429412841797,1,0.012220116332173347,1,0.1475636512041092,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,"all_inverse_edges,universal_edges,no_changes",1149,1149,3,0.17372385412454605,0,38,,0.3422599534193675,4.715926795033738,1,0.29041001200675964,1,0.09476455301046371,1,0.1359969973564148,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,"no_changes,universal_edges,all_inverse_edges",1152,1152,3,0.027633807621896267,0,38,,0.3422599534193675,4.678460224997252,1,0.010999261401593685,1,0.013388017192482948,1,0.05851414427161217,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,"no_changes,all_inverse_edges,universal_edges",1155,1155,3,0.027623275915781658,0,38,,0.3422599534193675,4.670677554095164,1,0.011881235055625439,1,0.010978271253407001,1,0.06001032143831253,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,"universal_edges,no_changes,all_inverse_edges",1158,1158,3,0.08238081044207017,0,38,,0.3422599534193675,4.679204215994105,1,0.015355301089584827,1,0.09634444117546082,1,0.13544268906116486,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,"universal_edges,all_inverse_edges,no_changes",1161,1161,3,0.06150142475962639,0,38,,0.3422599534193675,4.684660212136805,1,0.019805390387773514,1,0.095933698117733,1,0.06876518577337265,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,"universal_edges,no_changes,all_inverse_edges",1164,1164,3,0.03189582626024882,0,38,,0.3422599534193675,4.668746706098318,1,0.017309030517935753,1,0.012026960030198097,1,0.06635148823261261,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,"universal_edges,no_changes,all_inverse_edges",1167,1167,3,0.15248334718247256,0,38,,0.3422599534193675,4.679045469965786,1,0.30040404200553894,1,0.008113021031022072,1,0.14893297851085663,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,"no_changes,all_inverse_edges,universal_edges",1170,1170,3,0.12501757312566042,1,39,0.33466370900472003,0.3422599534193675,20.16675838502124,1,0.291726291179657,1,0.009053139947354794,1,0.07427328824996948,0.2325383871793747,0.3308107852935791,0.2786750164798945,0.3620632827949901,0.41974291364535266,0.987914744012305,0.8894777245239166,0.7607877389584707,0.8118533274131936,0.2534017562866211,0.3592671751976013,0.3131179960448253,0.38068556361239286,0.43951878707976266,0.9886644176457663,0.9078248596056131,0.7666611733684905,0.8218597359224398,0.2306547462940216,0.31391316652297974,0.252636783124588,0.3462425840474621,0.4204021094264997,0.9883218943477193,0.8822625322530724,0.7845748187211602,0.8259447658215818
391,"no_changes,all_inverse_edges,universal_edges",1173,1173,3,0.03267235495150089,0,39,,0.3422599534193675,4.681093177990988,1,0.01375814713537693,1,0.009504813700914383,1,0.07475410401821136,,,,,,,,,,,,,,,,,,,,,,,,,,,
