super_epoch,variant_order,variant_epochs_cumulative,optimizer_steps_cumulative,batches_per_variant,updates_per_super_epoch,mean_train_loss,mean_val_loss,best_mean_val_loss,mean_val_macro_f1,cycle_seconds,train_loss_unchanged,val_loss_unchanged,val_macro_f1_unchanged,val_accuracy_unchanged,train_loss_exact_2,val_loss_exact_2,val_macro_f1_exact_2,val_accuracy_exact_2
23,"exact_2,unchanged",46,46,1,2,1.4295928478240967,1.5513785481452942,1.5443406701087952,0.4619127993720328,33.726574156899005,1.413716197013855,1.543877124786377,0.47611680347618185,0.6612193588937775,1.4454694986343384,1.5588799715042114,0.4477087952678837,0.6467630421118793
24,"exact_2,unchanged",48,48,1,2,1.4194844365119934,1.5464820861816406,1.5443406701087952,0.4710110994205221,33.76044576102868,1.3986917734146118,1.539090871810913,0.4879807481320178,0.6675047140163419,1.440277099609375,1.5538733005523682,0.4540414507090264,0.6480201131363922
25,"exact_2,unchanged",50,50,1,2,1.4111515283584595,1.5618852972984314,1.5443406701087952,0.4807719404010915,33.82450552796945,1.3898154497146606,1.5537981986999512,0.49444742978040457,0.6555625392834695,1.4324876070022583,1.5699723958969116,0.46709645102177844,0.6341923318667505
26,"unchanged,exact_2",52,52,1,2,1.4044318199157715,1.55211341381073,1.5443406701087952,0.4716131084178474,33.42161063896492,1.385533094406128,1.5439951419830322,0.4977986918703695,0.6706473915776241,1.423330545425415,1.5602316856384277,0.4454275249653254,0.6360779384035198
27,"unchanged,exact_2",54,54,1,2,1.408229112625122,1.5885359644889832,1.5443406701087952,0.4597971837499252,33.78098640986718,1.379976511001587,1.578887701034546,0.46838186246043784,0.6096794468887492,1.4364817142486572,1.5981842279434204,0.4512125050394125,0.5933375235700817
28,"exact_2,unchanged",56,56,1,2,1.4027591347694397,1.5537903904914856,1.5443406701087952,0.4810459370301527,34.04859154415317,1.3750097751617432,1.5452024936676025,0.4972044272982395,0.6712759270898806,1.4305084943771362,1.5623782873153687,0.4648874467620659,0.6524198617221874
29,"exact_2,unchanged",58,58,1,2,1.3946409225463867,1.5514637231826782,1.5443406701087952,0.46854422991174094,33.90534299216233,1.3741496801376343,1.5436804294586182,0.48070558068469343,0.661847894406034,1.4151321649551392,1.5592470169067383,0.45638287913878844,0.6511627906976745
30,"exact_2,unchanged",60,60,1,2,1.3852019309997559,1.5655524134635925,1.5443406701087952,0.44830300673013257,33.713957156986,1.3592034578323364,1.555147647857666,0.4639947538911757,0.6392206159648021,1.4112004041671753,1.575957179069519,0.4326112595690894,0.6159648020113137
31,"unchanged,exact_2",62,62,1,2,1.3802278637886047,1.5635513663291931,1.5443406701087952,0.4631698405497162,33.738170637981966,1.3523069620132446,1.5540778636932373,0.47275951904364016,0.650534255185418,1.4081487655639648,1.573024868965149,0.45358016205579227,0.6323067253299811
32,"unchanged,exact_2",64,64,1,2,1.3767736554145813,1.5630969405174255,1.5443406701087952,0.45428124089005484,33.8117434871383,1.3522464036941528,1.5567864179611206,0.4607173611003258,0.6574481458202388,1.4013009071350098,1.5694074630737305,0.4478451206797838,0.6398491514770585
33,"unchanged,exact_2",66,66,1,2,1.3722066283226013,1.5799533128738403,1.5443406701087952,0.4624602469971676,33.47048139781691,1.3467190265655518,1.5740444660186768,0.4720388343720843,0.6461345065996229,1.3976942300796509,1.585862159729004,0.4528816596222508,0.6266499057196732
34,"exact_2,unchanged",68,68,1,2,1.3707948327064514,1.564920425415039,1.5443406701087952,0.4520222738217826,34.00730510195717,1.342118740081787,1.5592989921569824,0.46506258087673835,0.6517913262099309,1.3994709253311157,1.5705418586730957,0.43898196676682694,0.6373350094280327
35,"unchanged,exact_2",70,70,1,2,1.367087185382843,1.5744726061820984,1.5443406701087952,0.465550487423788,33.60109037812799,1.3381843566894531,1.5694361925125122,0.48065401659696183,0.6461345065996229,1.395990014076233,1.5795090198516846,0.45044695825061415,0.6304211187932118
36,"unchanged,exact_2",72,72,1,2,1.3644814491271973,1.5858898758888245,1.5443406701087952,0.461699326174136,34.18930897116661,1.3388699293136597,1.58335280418396,0.4763897105726094,0.6492771841609051,1.3900929689407349,1.588426947593689,0.4470089417756625,0.6323067253299811
37,"unchanged,exact_2",74,74,1,2,1.3643478751182556,1.5691285133361816,1.5443406701087952,0.45843022303044056,33.67290100688115,1.339797019958496,1.5639654397964478,0.4748917566872688,0.6580766813324953,1.3888987302780151,1.5742915868759155,0.4419686893736123,0.6417347580138277
38,"unchanged,exact_2",76,76,1,2,1.3608992099761963,1.57212233543396,1.5443406701087952,0.46270245440771096,33.62157976999879,1.3323469161987305,1.5659419298171997,0.4858534489470921,0.6593337523570082,1.389451503753662,1.5783027410507202,0.4395514598683299,0.6373350094280327
39,"unchanged,exact_2",78,78,1,2,1.3584870100021362,1.5795829892158508,1.5443406701087952,0.41270153974672064,33.62733485898934,1.3334420919418335,1.5779129266738892,0.42809004122763844,0.6373350094280327,1.383531928062439,1.5812530517578125,0.3973130382658029,0.6304211187932118
40,"exact_2,unchanged",80,80,1,2,1.3627931475639343,1.6216509938240051,1.5443406701087952,0.45393722502968387,33.658268979983404,1.3362630605697632,1.614052653312683,0.46569575986195827,0.6027655562539284,1.3893232345581055,1.6292493343353271,0.44217869019740946,0.5901948460087995
41,"exact_2,unchanged",82,82,1,2,1.3735013604164124,1.5918448567390442,1.5443406701087952,0.36376074282556464,33.63630958204158,1.3352742195129395,1.5900204181671143,0.3883014329719328,0.6228786926461345,1.4117285013198853,1.5936692953109741,0.33922005267919647,0.5945945945945946
42,"unchanged,exact_2",84,84,1,2,1.364816665649414,1.5821850895881653,1.5443406701087952,0.40923494050221654,33.841503767995164,1.3429421186447144,1.578473448753357,0.42094598835020797,0.6191074795725958,1.3866912126541138,1.5858967304229736,0.3975238926542251,0.6115650534255186
43,"exact_2,unchanged",86,86,1,2,1.3650729656219482,1.5770394206047058,1.5443406701087952,0.40031579578077453,33.66853965003975,1.3388792276382446,1.5742113590240479,0.4134108968953358,0.6341923318667505,1.3912667036056519,1.5798674821853638,0.3872206946662133,0.6266499057196732
44,"exact_2,unchanged",88,88,1,2,1.3567259311676025,1.5784355998039246,1.5443406701087952,0.40772266814163693,33.83019107906148,1.3280583620071411,1.578235387802124,0.4180026043118444,0.6392206159648021,1.385393500328064,1.578635811805725,0.3974427319714295,0.6392206159648021
45,"exact_2,unchanged",90,90,1,2,1.355631411075592,1.5752273797988892,1.5443406701087952,0.4167511622890878,33.59238159679808,1.3266137838363647,1.5728403329849243,0.4230384130783941,0.6329352608422376,1.3846490383148193,1.577614426612854,0.41046391149978156,0.6272784412319296
46,"unchanged,exact_2",92,92,1,2,1.3533531427383423,1.5829570889472961,1.5443406701087952,0.4068572212860291,33.577714370097965,1.3243975639343262,1.5812466144561768,0.4153943627340961,0.6348208673790069,1.3823087215423584,1.5846675634384155,0.3983200798379621,0.627906976744186
47,"unchanged,exact_2",94,94,1,2,1.347957193851471,1.5756364464759827,1.5443406701087952,0.40672186220106726,34.12523319805041,1.3206605911254883,1.5752023458480835,0.41111963050557276,0.6367064739157763,1.3752537965774536,1.5760705471038818,0.40232409389656176,0.6392206159648021
48,"unchanged,exact_2",96,96,1,2,1.3404263257980347,1.5926584005355835,1.5443406701087952,0.38699007921503403,33.562117704888806,1.318518042564392,1.5914348363876343,0.4087428915399372,0.6297925832809553,1.3623346090316772,1.5938819646835327,0.3652372668901308,0.6046511627906976
49,"exact_2,unchanged",98,98,1,2,1.3349375128746033,1.5914918184280396,1.5443406701087952,0.438080478123989,33.55579201108776,1.3181785345077515,1.5896955728530884,0.45104894123654987,0.6385920804525456,1.351696491241455,1.5932880640029907,0.42511201501142815,0.6272784412319296
50,"exact_2,unchanged",100,100,1,2,1.3293762803077698,1.6077119708061218,1.5443406701087952,0.39640311163406805,33.355153415119275,1.3142361640930176,1.5929522514343262,0.41139209553300626,0.6297925832809553,1.344516396522522,1.6224716901779175,0.3814141277351298,0.6071653048397234
51,"unchanged,exact_2",102,102,1,2,1.337748408317566,1.6053279638290405,1.5443406701087952,0.43035626772970126,33.88748552300967,1.3089433908462524,1.598951816558838,0.4434887896557767,0.6266499057196732,1.3665534257888794,1.6117041110992432,0.4172237458036258,0.6071653048397234
